PropertyType,District,Mukim,SchemeName,TransactionDate,Tenure,ParcelArea,Unit,UnitLevel,TransactionPrice,PropertyType(strata),Sector,State
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,Mar-23,Freehold,188,sq.m,10,1300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,2 HAMPSHIRE,Apr-23,Freehold,220,sq.m,10,1590000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA PELANGI,Jun-23,Freehold,80,sq.m,10,412000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE CAPSQUARE RESIDENCES,Jun-23,Freehold,169,sq.m,10,786000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA PUTRA,Jul-23,Freehold,78,sq.m,10,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA BINJAI,Sep-23,Freehold,161,sq.m,10,1050000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE CAPSQUARE RESIDENCES,Sep-23,Freehold,169,sq.m,10,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUTRAMAS,Jan-21,Freehold,302,sq.m,10,1150000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Apr-21,Freehold,115,sq.m,10,1050000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ZETA DESKYE ALAM SAUJANA,Jul-21,Freehold,96,sq.m,10,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Aug-21,Freehold,89,sq.m,10,810000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PANORAMA RESIDENCE,Aug-21,Freehold,101.45,sq.m,10,400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HARTAMAS REGENCY 2,Sep-21,Freehold,218.62,sq.m,10,1080000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KONDOMINIUM PANTAI ESTET,Oct-21,Freehold,234,sq.m,10,1780000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,Oct-21,Freehold,96,sq.m,10,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS,Nov-21,Freehold,102,sq.m,10,430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Nov-21,Freehold,115,sq.m,10,1100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Dec-21,Freehold,115,sq.m,10,980000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Dec-21,Freehold,89,sq.m,10,888000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,Dec-21,Freehold,145,sq.m,10,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS DANAI,Jan-22,Freehold,187,sq.m,10,1700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VILLA ORKID,Jan-22,Freehold,152,sq.m,10,640000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA ASTANA,Feb-22,Freehold,115,sq.m,10,750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,Feb-22,Freehold,204,sq.m,10,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BAYU,Mar-22,Freehold,120,sq.m,10,680000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),Mar-22,Freehold,228,sq.m,10,2138000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA SOPHIA,Mar-22,Freehold,99,sq.m,10,660000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Mar-22,Freehold,75,sq.m,10,705000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA MERIDIN,Mar-22,Freehold,184,sq.m,10,1050000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,Apr-22,Freehold,179,sq.m,10,1200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANGSA APT,Apr-22,Freehold,64,sq.m,10,268000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),Apr-22,Freehold,197,sq.m,10,1840000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS II,May-22,Freehold,120,sq.m,10,690000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ALMASPURI,May-22,Freehold,149,sq.m,10,900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,May-22,Freehold,80,sq.m,10,777000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,CONCERTO NORTH KIARA,May-22,Freehold,159,sq.m,10,943000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,May-22,Freehold,186,sq.m,10,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BANYAN,May-22,Freehold,170.8,sq.m,10,985000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TRINITY LEMANJA,Jun-22,Freehold,85,sq.m,10,550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,Jul-22,Freehold,145,sq.m,10,1355000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI 22 MONT KIARA,Jul-22,Freehold,283,sq.m,10,2450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SELINGSING,Aug-22,Freehold,80,sq.m,10,453000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,CONCERTO NORTH KIARA,Aug-22,Freehold,145,sq.m,10,1114000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PRIMA DUTA KONDOMINIUM,Aug-22,Freehold,150,sq.m,10,530000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUTRAMAS,Aug-22,Freehold,235,sq.m,10,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,Aug-22,Freehold,125,sq.m,10,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Aug-22,Freehold,80,sq.m,10,850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,FLORA MURNI CONDO,Sep-22,Freehold,275,sq.m,10,1480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Sep-22,Freehold,80,sq.m,10,780000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TIFFANI KIARA,Sep-22,Freehold,149,sq.m,10,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SERI GEMBIRA APARTMENT,Sep-22,Freehold,91,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,CHANGKAT VIEW CONDOMINIUM,Nov-22,Freehold,102,sq.m,10,600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VISTA KIARA,Nov-22,Freehold,119,sq.m,10,560000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MENARA DUTA I CONDO (MENARA DUTA 1 ),Nov-22,Freehold,134,sq.m,10,600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI INTAN APT,Nov-22,Freehold,114,sq.m,10,380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MENARA MENJALARA,Dec-22,Freehold,91,sq.m,10,368000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,LAMAN SCENARIA KIARA,Dec-22,Freehold,94,sq.m,10,582000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VILLA CRYSTAL,Jan-23,Freehold,107,sq.m,10,590000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANJALI NORTH KIARA,Feb-23,Freehold,166,sq.m,10,1100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI 22 MONT KIARA,Apr-23,Freehold,175,sq.m,10,1980000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,NILAM APARTMENTS,May-23,Freehold,63,sq.m,10,230000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,Jun-23,Freehold,171,sq.m,10,1620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PANORAMA RESIDENCE,Jun-23,Freehold,101.08,sq.m,10,420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS,Jun-23,Freehold,97,sq.m,10,600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,Jul-23,Freehold,251,sq.m,10,1891000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,BANDAR MENJALARA (DESA SERI MAHKOTA),Aug-23,Freehold,91,sq.m,10,530000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI 22 MONT KIARA,Sep-23,Freehold,175,sq.m,10,1925000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,Sep-23,Freehold,186,sq.m,10,1300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Sep-23,Freehold,109,sq.m,10,1250000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,Sep-23,Freehold,187,sq.m,10,1720000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VILLA ANGSANA,Oct-23,Freehold,105,sq.m,10,395000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Cheras,CHERAS HEIGHTS CONDOMINIUM (BKT CHERAS),Oct-22,Freehold,134,sq.m,10,628000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,Jun-21,Freehold,419,sq.m,10,8492000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Oct-21,Freehold,105,sq.m,10,385000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,FAJAR RIA APARTMENT,Nov-21,Freehold,75,sq.m,10,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Nov-21,Freehold,234,sq.m,10,1850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HILL,Nov-21,Freehold,98,sq.m,10,375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA CHERAS,Dec-21,Freehold,115,sq.m,10,475000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Dec-21,Freehold,100,sq.m,10,320000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Mar-22,Freehold,239,sq.m,10,1870000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Mar-22,Freehold,105,sq.m,10,325000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,BANGSAR PEAK,Mar-22,Freehold,277,sq.m,10,3540000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,Apr-22,Freehold,76,sq.m,10,344000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRIMA MIDAH HEIGHTS,Apr-22,Freehold,137,sq.m,10,545000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALAZZIO SUNWAY,May-22,Freehold,389,sq.m,10,3730000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,May-22,Freehold,76,sq.m,10,285000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Jun-22,Freehold,234,sq.m,10,1930000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,FABER RIA,Jul-22,Freehold,97,sq.m,10,448000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,Jul-22,Freehold,111,sq.m,10,445000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DAMANSARA VILLA,Aug-22,Freehold,374,sq.m,10,2165000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANTAI PANORAMA KONDO,Sep-22,Freehold,103,sq.m,10,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,VISTARIA RESIDENSI KONDOMINIUM,Sep-22,Freehold,135,sq.m,10,680000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,Sep-22,Freehold,419,sq.m,10,9084000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,Sep-22,Freehold,70,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,Sep-22,Freehold,339,sq.m,10,7978000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,CASA DESA CONDOMINIUM,Oct-22,Freehold,102,sq.m,10,510000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,Nov-22,Freehold,399,sq.m,10,7893000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,Feb-23,Freehold,70,sq.m,10,310000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,FABER RIA,Feb-23,Freehold,100,sq.m,10,430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,Feb-23,Freehold,175,sq.m,10,1200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,BUKIT DESA CONDOMINIUM,Mar-23,Freehold,115,sq.m,10,590000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,Apr-23,Freehold,70,sq.m,10,258000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI PENAGA,Apr-23,Freehold,181,sq.m,10,1740000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,May-23,Freehold,234,sq.m,10,2030000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,Jun-23,Freehold,100,sq.m,10,400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KERINCHI RESIDENSI,Jul-23,Freehold,83.61,sq.m,10,425000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI PENAGA,Sep-23,Freehold,181,sq.m,10,1980000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 DESA RESIDENCE,Nov-23,Freehold,199,sq.m,10,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,Dec-23,Freehold,70,sq.m,10,320000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SUTERA MAYA,Sep-21,Freehold,123,sq.m,10,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),Oct-21,Freehold,82.4,sq.m,10,340000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,Oct-21,Freehold,134.5,sq.m,10,380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VISTA KOMANWEL,Nov-21,Freehold,112,sq.m,10,415000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),Nov-21,Freehold,74.88,sq.m,10,270000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PEARL POINT,Nov-21,Freehold,106,sq.m,10,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ANYAMAN RESIDENCE,Nov-21,Freehold,121,sq.m,10,824000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,Dec-21,Freehold,73.48,sq.m,10,243000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TMN SRI JATI APT,Dec-21,Freehold,89,sq.m,10,360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,Dec-21,Freehold,81,sq.m,10,320000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ANYAMAN RESIDENCE,Dec-21,Freehold,103,sq.m,10,729000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SUTERA MAYA,Dec-21,Freehold,123,sq.m,10,588000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,LE YUAN RESIDENCE,Feb-22,Freehold,152,sq.m,10,850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VISTA KOMANWEL,Feb-22,Freehold,114,sq.m,10,415000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,Apr-22,Freehold,73.5,sq.m,10,310000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,Apr-22,Freehold,104,sq.m,10,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI ANDES RIA @ BUKIT JALIL,Apr-22,Freehold,103,sq.m,10,550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,JALIL DAMAI APT,Apr-22,Freehold,101,sq.m,10,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ANYAMAN RESIDENCE,May-22,Freehold,87,sq.m,10,626000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,UNION HEIGHTS(STRATA),Jun-22,Freehold,110,sq.m,10,460000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,Jun-22,Freehold,113.5,sq.m,10,380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,DESA CINDAIMAS,Jun-22,Freehold,132,sq.m,10,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VISTA KOMANWEL,Jun-22,Freehold,114,sq.m,10,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREEN AVENUE KONDOMINIUM,Jul-22,Freehold,100,sq.m,10,410000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,Jul-22,Freehold,104,sq.m,10,430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,Jul-22,Freehold,113.5,sq.m,10,335000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PUNCAK BANYAN,Aug-22,Freehold,75,sq.m,10,325000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,Aug-22,Freehold,81,sq.m,10,765000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,Sep-22,Freehold,136.1,sq.m,10,360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,Sep-22,Freehold,81,sq.m,10,345000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,JALIL DAMAI APT,Oct-22,Freehold,100,sq.m,10,420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI ANDES RIA @ BUKIT JALIL,Dec-22,Freehold,123,sq.m,10,575000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),Jan-23,Freehold,82.4,sq.m,10,340000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ANGKASA CONDOMINIUM,Jan-23,Freehold,86,sq.m,10,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SUTERA MAYA,Jan-23,Freehold,123,sq.m,10,565000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SAVANNA BUKIT JALIL CONDOMINIUM,Mar-23,Freehold,113,sq.m,10,575000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SUTERA MAYA,Mar-23,Freehold,123,sq.m,10,555000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PANGSAPURI KINRARA MAS,Apr-23,Freehold,115,sq.m,10,490000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,May-23,Freehold,146,sq.m,10,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VISTA KOMANWEL,Jun-23,Freehold,112,sq.m,10,408000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE Z RESIDENCE,Jun-23,Freehold,131,sq.m,10,650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,MEADOW PARK,Jun-23,Freehold,86,sq.m,10,320000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,Jul-23,Freehold,76,sq.m,10,308000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI EMERALD DAMAI (EMERALD HILLS),Aug-23,Freehold,83,sq.m,10,595000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VISTA KOMANWEL,Aug-23,Freehold,130,sq.m,10,480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SRI DESA,Sep-23,Freehold,94,sq.m,10,310000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PEARL POINT,Oct-23,Freehold,107,sq.m,10,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI RAH,Jun-21,Freehold,104,sq.m,11,560000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI RAH,Jun-21,Freehold,104,sq.m,11,560000,Strata,Residential,WP Kuala Lumpur
